UUID;Version;Name (de);Name (en);Kategorie (original);Kategorie (en);Konformität;Laenderkennung;Typ;Referenzjahr;Gueltig bis;URL;Declaration owner;Veroeffentlicht am;Registrierungsnummer;Registrierungsstelle;UUID des Vorgängers;Version des Vorgängers;URL des Vorgängers;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;biogener Kohlenstoffgehalt in kg;biogener Kohlenstoffgehalt (Verpackung) in kg;Modul;Szenario;Szenariobeschreibung;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET;AP (A2);GWPtotal (A2);GWPbiogenic (A2);GWPfossil (A2);GWPluluc (A2);ETPfw (A2);PM (A2);EPmarine (A2);EPfreshwater (A2);EPterrestrial (A2);HTPc (A2);HTPnc (A2);IRP (A2);SOP (A2);ODP (A2);POCP (A2);ADPF (A2);ADPE (A2);WDP (A2);
6943ea24-03bc-4a84-9bf9-c320b052be82;00.03.000;Blanke Kupfer-Hausinstallationsrohre;;'Metalle' / 'Kupfer' / 'Kupferrohre';'Metals' / 'Copper' / 'Copper pipes';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/6943ea24-03bc-4a84-9bf9-c320b052be82?version=00.03.000;Wieland;;;;;;;1;kg;9b15c74a-0b06-3648-02ca-9b6ace28bb75;Blanke Kupfer-Hausinstallationsrohre /       1kg Kupferrohr;;;8940;;;;;;;D;;;-0.733;-0.00000000000388;-0.00022;-0.00392;-0.000337;-0.00000847;-5.99;-1.15;;-1.15;-6.55;;-6.55;0;0;0;-0.00537;-0.000216;-0.00446;-0.000201;;;;;;;;;;;;;;;;;;;;;;;;;
daa6924a-a78e-4457-864a-8613ad441f17;00.03.000;Brillux Dolomit ELF 900;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/daa6924a-a78e-4457-864a-8613ad441f17?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;b51ee2bc-fd63-d2e9-88e9-89e604984e19;1 kg Brillux Dolomit ELF 900;;;1500;;;;1;;;A1-A3;;;0.797;0.000000000221;0.000735;0.0175;0.000264;0.0000015;13.9;1.16;0;1.16;13.16;2.04;15.2;0;0;0;0.0054;0.00252;0.0256;0.000534;;;;;;;;;;;;;;;;;;;;;;;;;
fab730b2-0b23-4cc8-9543-39caed1db530;00.04.000;Brillux Evocryl 200;;'Beschichtungen' / 'Fassadenfarben' / 'Dispersion';'Coverings' / 'Facade paint' / 'Dispersion';'DIN EN 15804' / 'ISO 14025';DE;specific dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fab730b2-0b23-4cc8-9543-39caed1db530?version=00.04.000;Brillux GmbH & Co. KG;;;;;;;1;kg;7a6913a6-dda6-62a4-5335-fa10ad49f399;1 kg Brillux Evocryl 200;;;1300;;;;1;;;A1-A3;;;1.61;0.000000000444;0.0011;0.0259;0.000517;0.0000025;29.3;1.62;0;1.62;20.57;10.63;31.2;0;0;0;0.0066;0.00237;0.0358;0.000763;;;;;;;;;;;;;;;;;;;;;;;;;
ebb1b66d-c4b3-4fc8-bdab-2037ec1226b2;00.03.000;Brillux Glemalux ELF 1000;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/ebb1b66d-c4b3-4fc8-bdab-2037ec1226b2?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;bce9968d-de8b-c53c-13bf-e85ae93a8fd0;1 kg Brillux Glemalux ELF 1000;;;1500;;;;1;;;A1-A3;;;1.27;0.000000000493;0.00122;0.0299;0.000417;0.00000332;20.9;1.59;0;1.59;20.01;2.79;22.8;0;0;0;0.00731;0.00323;0.0372;0.0008;;;;;;;;;;;;;;;;;;;;;;;;;
346f481f-c669-41fa-b69c-d16c7b21bd30;00.03.000;Brillux Latexfarbe ELF 992;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/346f481f-c669-41fa-b69c-d16c7b21bd30?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;2dde145e-a37d-19df-f367-9632e33b5208;1 kg Brillux Latexfarbe ELF 992;;;1300;;;;1;;;A1-A3;;;1.42;0.000000000372;0.00137;0.0301;0.000447;0.00000265;26.3;1.56;0;1.56;22.12;6.28;28.4;0;0;0;0.0129;0.00488;0.0201;0.000879;;;;;;;;;;;;;;;;;;;;;;;;;
a95d0d3b-06e9-436d-a255-1f4d2dfd2077;00.03.000;Brillux Sensocryl ELF 266;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;specific dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/a95d0d3b-06e9-436d-a255-1f4d2dfd2077?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;ca7fe179-360b-1c28-8e77-625b4717c2ed;1 kg Brillux Sensocryl ELF 266;;;1400;;;;1;;;A1-A3;;;1.88;0.000000000429;0.00169;0.0426;0.000606;0.00000346;30.6;2.03;0;2.03;29.79;3.61;33.4;0;0;0;0.0103;0.00541;0.049;0.00115;;;;;;;;;;;;;;;;;;;;;;;;;
ea6b23bb-6df2-4692-8999-4b81d0a1990c;00.03.000;Brillux Sensocryl ELF 267;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;specific dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/ea6b23bb-6df2-4692-8999-4b81d0a1990c?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;33fbf59a-2726-b8b2-0d9c-91a83d60b34e;1 kg Brillux Sensocryl ELF 267;;;1350;;;;1;;;A1-A3;;;2.2;0.000000000525;0.00211;0.0509;0.000691;0.00000408;37.2;2.27;0;2.27;34.27;5.63;40.6;0;0;0;0.0132;0.00659;0.0611;0.00137;;;;;;;;;;;;;;;;;;;;;;;;;
66dd0bed-23da-474c-abc0-96fa3c36004a;00.03.000;Brillux Sensocryl ELF 268;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;specific dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/66dd0bed-23da-474c-abc0-96fa3c36004a?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;1acc30f4-8f97-003d-d3ea-9cc4024f500c;1 kg Brillux Sensocryl ELF 268;;;1300;;;;1;;;A1-A3;;;2.19;0.000000000485;0.00191;0.0447;0.000669;0.00000379;38.7;2.18;0;2.18;35.56;6.24;41.8;0;0;0;0.0129;0.00637;0.0536;0.00128;;;;;;;;;;;;;;;;;;;;;;;;;
fecc54a7-c307-47a4-9821-6d12b69ebcd7;00.03.000;Brillux Sensocryl ELF 269;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;specific dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/fecc54a7-c307-47a4-9821-6d12b69ebcd7?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;44112a9e-e2ac-3d33-c01f-fc2e8f5bba98;1 kg Brillux Sensocryl ELF 269;;;1300;;;;1;;;A1-A3;;;2.07;0.000000000453;0.00193;0.0433;0.000613;0.00000322;39.1;2.04;0;2.04;32.33;9.67;42;0;0;0;0.012;0.0049;0.0197;0.00117;;;;;;;;;;;;;;;;;;;;;;;;;
127e1dd6-110d-4356-83bf-e39c4b27ff2b;00.03.000;Brillux Silikat-Innenfarbe ELF 1806;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/127e1dd6-110d-4356-83bf-e39c4b27ff2b?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;e0615330-5d15-d5e3-cf3c-cf11ddf6e983;1 kg Brillux Silikat-Innenfarbe ELF 1806;;;1550;;;;1;;;A1-A3;;;1.61;0.000000000444;0.0011;0.0259;0.000517;0.0000025;29.3;1.62;0;1.62;20.57;10.63;31.2;0;0;0;0.0066;0.00237;0.0358;0.000763;;;;;;;;;;;;;;;;;;;;;;;;;
ba66960b-8890-4204-9df3-4ddb48416316;00.03.000;Brillux Super Latex ELF 3000;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/ba66960b-8890-4204-9df3-4ddb48416316?version=00.03.000;Brillux GmbH & Co. KG;;;;;;;1;kg;e80923dd-9241-79a9-bce8-97dc054aec59;1 kg Brillux Super Latex ELF 3000;;;1400;;;;1;;;A1-A3;;;1.18;0.000000000299;0.00113;0.0268;0.000382;0.00000211;20.4;1.46;0;1.46;18.4358;3.76;22.2;0;0;0;0.0084;0.00325;0.021;0.000747;;;;;;;;;;;;;;;;;;;;;;;;;
825fc872-5d02-40f2-a68b-fe71f11a817d;00.04.000;Calciumsulfat-Fließestrich und Konventioneller Calciumsulfatestrich;CALCIUM SULPHATE FLOWING SCREED AND CONVENTIONAL CALCIUM SULPHATE SCREED;'Mineralische Baustoffe' / 'Bindemittel' / 'Gips';'Mineral building products' / 'Binder' / 'Gypsum';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/825fc872-5d02-40f2-a68b-fe71f11a817d?version=00.04.000;Bundesverband der Gipsindustrie;;;;;;;1;kg;8cfda20d-de86-73b5-6aa7-cbc095783246;1 kg Estrich (trocken, vor Wasserzugabe);;;1500;;;;;;;A1-A3;;;0.111;0.00000000000708;0.0000118;0.000173;0.0000252;0.0000000375;1.18;0.165;;0.165;0.913;;0.913;;;;0.168;0.000000632;0.352;0.000059;;;;;;;;;;;;;;;;;;;;;;;;;
825fc872-5d02-40f2-a68b-fe71f11a817d;00.04.000;Calciumsulfat-Fließestrich und Konventioneller Calciumsulfatestrich;CALCIUM SULPHATE FLOWING SCREED AND CONVENTIONAL CALCIUM SULPHATE SCREED;'Mineralische Baustoffe' / 'Bindemittel' / 'Gips';'Mineral building products' / 'Binder' / 'Gypsum';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/825fc872-5d02-40f2-a68b-fe71f11a817d?version=00.04.000;Bundesverband der Gipsindustrie;;;;;;;1;kg;8cfda20d-de86-73b5-6aa7-cbc095783246;1 kg Estrich (trocken, vor Wasserzugabe);;;1500;;;;;;;A4;;;0.00455;0.00000000000000561;-0.0000033;0.0000115;0.00000323;0.000000000235;0.062;0.00474;;0.00474;0.0622;;0.0622;;;;0.000297;0.0000000501;0.000417;0.0000000827;;;;;;;;;;;;;;;;;;;;;;;;;
825fc872-5d02-40f2-a68b-fe71f11a817d;00.04.000;Calciumsulfat-Fließestrich und Konventioneller Calciumsulfatestrich;CALCIUM SULPHATE FLOWING SCREED AND CONVENTIONAL CALCIUM SULPHATE SCREED;'Mineralische Baustoffe' / 'Bindemittel' / 'Gips';'Mineral building products' / 'Binder' / 'Gypsum';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/825fc872-5d02-40f2-a68b-fe71f11a817d?version=00.04.000;Bundesverband der Gipsindustrie;;;;;;;1;kg;8cfda20d-de86-73b5-6aa7-cbc095783246;1 kg Estrich (trocken, vor Wasserzugabe);;;1500;;;;;;;A5;;;0.0000288;0.000000000000000326;0.00000000343;0.000000044;0.00000000639;0.0000000000193;0.000292;0.000104;;0.000104;0.000378;;0.000378;;;;0.0000546;0.000000000364;0.0000000164;0.0000000344;;;;;;;;;;;;;;;;;;;;;;;;;
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/46f9017f-0c05-4c2c-90de-d23bbc3d3e5a?version=00.05.000;CAPAROL - Farben Lacke Bautenschutz GmbH - Handelnd im Namen und für Rechnung der DAW SE;;;;;;;1;kg;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan;;;1450;;;;;;;A1-A3;;;1.72;0.00000000156;0.00107;0.0218;0.000588;0.00000335;27.8;2.15;0;2.15;27.8;2.59;30.4;0;0.00232;0.0234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/46f9017f-0c05-4c2c-90de-d23bbc3d3e5a?version=00.05.000;CAPAROL - Farben Lacke Bautenschutz GmbH - Handelnd im Namen und für Rechnung der DAW SE;;;;;;;1;kg;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan;;;1450;;;;;;;A4;;;0.0246;0.000000000000514;-0.0000681;0.000162;0.0000403;0.00000000114;0.337;;;0.02;;;0.338;;0.00000251;0.0000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/46f9017f-0c05-4c2c-90de-d23bbc3d3e5a?version=00.05.000;CAPAROL - Farben Lacke Bautenschutz GmbH - Handelnd im Namen und für Rechnung der DAW SE;;;;;;;1;kg;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan;;;1450;;;;;;;A5;;;0.159;0.000000000001;0.000256;0.0000168;0.00000344;0.00000000209;0.0287;;;0.00291;;;0.033;;0.000000511;0.00000534;;;;;;;;0.24;0.577;;;;;;;;;;;;;;;;;;;;
46f9017f-0c05-4c2c-90de-d23bbc3d3e5a;00.05.000;CapaSilan;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/46f9017f-0c05-4c2c-90de-d23bbc3d3e5a?version=00.05.000;CAPAROL - Farben Lacke Bautenschutz GmbH - Handelnd im Namen und für Rechnung der DAW SE;;;;;;;1;kg;60269f59-b7cc-6032-8fe5-2a87f6694d48;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaSilan;;;1450;;;;;;;D;;;-0.0786;-0.0000000000238;-0.00000999;-0.000109;-0.0000122;-0.00000000814;-1.04;;;-0.114;;;-1.2;;-0.0000173;-0.000182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13a77bf0-9a05-47fe-8531-ca91d3764ec5;00.05.000;CapaTrend;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/13a77bf0-9a05-47fe-8531-ca91d3764ec5?version=00.05.000;CAPAROL - Farben Lacke Bautenschutz GmbH - Handelnd im Namen und für Rechnung der DAW SE;;;;;;;1;kg;c98e43f4-8ece-1cb3-ae15-6cb5b195fecc;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaTrend;;;1400;;;;;;;A1-A3;;;1.6;0.000000000628;0.000986;0.0198;0.000539;0.00000284;26.4;2.32;0;2.32;27.5;1.87;29.4;0;0.00218;0.022;0.00789;0.00691;0.337;0.00123;;;;;;;;;;;;;;;;;;;;;;;;;
13a77bf0-9a05-47fe-8531-ca91d3764ec5;00.05.000;CapaTrend;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/13a77bf0-9a05-47fe-8531-ca91d3764ec5?version=00.05.000;CAPAROL - Farben Lacke Bautenschutz GmbH - Handelnd im Namen und für Rechnung der DAW SE;;;;;;;1;kg;c98e43f4-8ece-1cb3-ae15-6cb5b195fecc;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaTrend;;;1400;;;;;;;A4;;;0.0246;0.000000000000514;-0.0000681;0.000162;0.0000403;0.00000000114;0.337;;;0.02;;;0.338;;0.00000251;0.0000263;0.0000193;0;0.0000668;0.000000485;;;;;;;;;;;;;;;;;;;;;;;;;
13a77bf0-9a05-47fe-8531-ca91d3764ec5;00.05.000;CapaTrend;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/13a77bf0-9a05-47fe-8531-ca91d3764ec5?version=00.05.000;CAPAROL - Farben Lacke Bautenschutz GmbH - Handelnd im Namen und für Rechnung der DAW SE;;;;;;;1;kg;c98e43f4-8ece-1cb3-ae15-6cb5b195fecc;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaTrend;;;1400;;;;;;;A5;;;0.159;0.000000000001;0.000256;0.0000168;0.00000344;0.00000000209;0.0287;;;0.00291;;;0.033;;0.000000511;0.00000534;0.000381;0.000777;0.0000153;0.00000176;;;;0.24;0.577;;;;;;;;;;;;;;;;;;;;
13a77bf0-9a05-47fe-8531-ca91d3764ec5;00.05.000;CapaTrend;;'Beschichtungen' / 'Innenbeschichtungen' / 'Innenfarben';'Coverings' / 'Interior covering' / 'Interior paint';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/13a77bf0-9a05-47fe-8531-ca91d3764ec5?version=00.05.000;CAPAROL - Farben Lacke Bautenschutz GmbH - Handelnd im Namen und für Rechnung der DAW SE;;;;;;;1;kg;c98e43f4-8ece-1cb3-ae15-6cb5b195fecc;1 kg Innenwandfarbe auf Dispersionsbasis Produkt: CapaTrend;;;1400;;;;;;;D;;;-0.0786;-0.0000000000238;-0.00000999;-0.000109;-0.0000122;-0.00000000814;-1.04;;;-0.114;;;-1.2;;-0.0000173;-0.000182;-0.000178;0;-0.00045;-0.0000682;;;;;;;;;;;;;;;;;;;;;;;;;
1b842259-9cfe-4e41-80b3-df0a11382984;00.03.000;Dachsteine;;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Dachziegel';'Mineral building products' / 'Bricks, blocks and elements' / 'Ceramic roof tile';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2016;2021;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/1b842259-9cfe-4e41-80b3-df0a11382984?version=00.03.000;Dachziegelwerke Nelskamp GmbH;;;;;;;1000;kg;ff8ac4ed-d498-b4ff-3e55-ea89a8ae4b72;1t Betondachsteine;;;2150;;;;0.001;;;A1-A3;;;209;0.00000000606;0.0395;0.309;0.0364;0.000459;1210;158;;158;1220;133;1350;;;;0.288;0.0219;517;0.0525;;67.6;;;;;;;;;;;;;;;;;;;;;;;
1b842259-9cfe-4e41-80b3-df0a11382984;00.03.000;Dachsteine;;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Dachziegel';'Mineral building products' / 'Bricks, blocks and elements' / 'Ceramic roof tile';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2016;2021;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/1b842259-9cfe-4e41-80b3-df0a11382984?version=00.03.000;Dachziegelwerke Nelskamp GmbH;;;;;;;1000;kg;ff8ac4ed-d498-b4ff-3e55-ea89a8ae4b72;1t Betondachsteine;;;2150;;;;0.001;;;A4;;;13.1;0.0000000000161;-0.01;0.0341;0.00958;0.000000676;178;13.7;;13.7;179;;179;;;;0.00992;0.000144;1.2;0.000238;;;;;;;;;;;;;;;;;;;;;;;;;
ba0e47ef-b04a-4bbb-bc9d-dafc7b72edc2;00.04.000;Dachziegel Neufahrn;;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Dachziegel';'Mineral building products' / 'Bricks, blocks and elements' / 'Ceramic roof tile';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2015;2020;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/ba0e47ef-b04a-4bbb-bc9d-dafc7b72edc2?version=00.04.000;ERLUS AG;;;;;;;1000;kg;c0b0efd4-5da0-5228-5d9a-4d9c594a0dfb;Tondachziegel;;46;2020;;;;0.001;;;A1-A3;;;297.3;0.00000000521;0.0399;0.467;0.047;0.0000521;4699;436.2;0;436.2;4973;0;4973;0.3678;0;0;0.461;0.283;21.9;0.1093;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
d2e01b0a-bfdf-412a-996e-20d592df0d5f;00.02.000;Durchschnittlicher Zement D;;'Mineralische Baustoffe' / 'Bindemittel' / 'Zement';'Mineral building products' / 'Binder' / 'Cement';'DIN EN 15804' / 'ISO 14025';DE;average dataset;2017;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/d2e01b0a-bfdf-412a-996e-20d592df0d5f?version=00.02.000;Verein Deutscher Zementwerke e.V.;;;;;;;1000;kg;c0cf6e0d-69ee-7e28-2b64-f034ccda2b85;1 t Zement;;;;;;;0.001;;;A1-A3;;;587;0.000000203;0.12;0.75;0.187;0.00416;1830;360;0;360;2050;0;2050;16.5;669;1274;2;0.0006;2.62;0.088;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
dcdd5dac-e88b-4679-bcb3-20cb24f081d4;00.04.000;Entrauchungsklappe EK90 (Baureihe EK92);EK90 smoke control damper (EK92 series);'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen';'Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2016;2021;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/dcdd5dac-e88b-4679-bcb3-20cb24f081d4?version=00.04.000;Wildeboer Bauteile GmbH;;;;;;;1;pcs.;7cbb4270-be27-8cda-4aa4-9ffa20b8b2a5;1 Stück Entrauchungsklappe EK90 (Baureihe EK92) incl. elektrischer Antriebsmotor mit 32,07 kg/Stück;;;;;;;32.07;;;A1-A3;;;53.6;0.00000000288;0.0217;0.25;0.0214;0.00499;663;91.3;0;91.3;698;7.96;706;2.34;0;0;0.266;0.000133;2.93;0.0169;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
dcdd5dac-e88b-4679-bcb3-20cb24f081d4;00.04.000;Entrauchungsklappe EK90 (Baureihe EK92);EK90 smoke control damper (EK92 series);'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen';'Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2016;2021;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/dcdd5dac-e88b-4679-bcb3-20cb24f081d4?version=00.04.000;Wildeboer Bauteile GmbH;;;;;;;1;pcs.;7cbb4270-be27-8cda-4aa4-9ffa20b8b2a5;1 Stück Entrauchungsklappe EK90 (Baureihe EK92) incl. elektrischer Antriebsmotor mit 32,07 kg/Stück;;;;;;;32.07;;;A4;;;0.814;0.000000000000823;-0.000566;0.0017;0.000368;0.0000000303;11.3;;;0.0305;;;11.3;0;0;0;0.0000532;0.00000029;0.0000819;0.000012;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
dcdd5dac-e88b-4679-bcb3-20cb24f081d4;00.04.000;Entrauchungsklappe EK90 (Baureihe EK92);EK90 smoke control damper (EK92 series);'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen';'Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2016;2021;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/dcdd5dac-e88b-4679-bcb3-20cb24f081d4?version=00.04.000;Wildeboer Bauteile GmbH;;;;;;;1;pcs.;7cbb4270-be27-8cda-4aa4-9ffa20b8b2a5;1 Stück Entrauchungsklappe EK90 (Baureihe EK92) incl. elektrischer Antriebsmotor mit 32,07 kg/Stück;;;;;;;32.07;;;A5;;;3.8143;0.00000000000197;0.0000485;0.000264;0.0000626;0.000000027;0.534;;;0.0707;;;0.6;0;0;0;0.00658;0.000000272;0.0419;0.0000262;0;0;1.37;1.38;3.33;;;;;;;;;;;;;;;;;;;;
dcdd5dac-e88b-4679-bcb3-20cb24f081d4;00.04.000;Entrauchungsklappe EK90 (Baureihe EK92);EK90 smoke control damper (EK92 series);'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen';'Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system';'DIN EN 15804' / 'ISO 14025';DE;representative dataset;2016;2021;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/dcdd5dac-e88b-4679-bcb3-20cb24f081d4?version=00.04.000;Wildeboer Bauteile GmbH;;;;;;;1;pcs.;7cbb4270-be27-8cda-4aa4-9ffa20b8b2a5;1 Stück Entrauchungsklappe EK90 (Baureihe EK92) incl. elektrischer Antriebsmotor mit 32,07 kg/Stück;;;;;;;32.07;;;B1;;;0;0;0;0;0;0;0;;;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
