oekobaudatProcessUuid,oekobaudatDatastockUuid,oekobaudatDatastockName,productId,tBaustoffVersion,productName,eolCategoryId,eolCategoryName,eolScenarioUnbuiltReal,eolScenarioUnbuiltPotential,technologyFactor
2603f11f-509b-4bf2-910e-2fd358c16ff3,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,329,2024-Q4,Waschbims,11,Bims / Blähschüttung,Dep+,RC+,0.75
d1c2e94a-6ff8-49c2-ae89-ccb6a0f28938,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,329,2024-Q4,Waschbims,11,Bims / Blähschüttung,Dep+,RC+,0.75
efd7fbad-374b-459f-bd23-07e064da533a,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,329,2024-Q4,Waschbims,11,Bims / Blähschüttung,Dep+,RC+,0.75
8f44840b-28ae-418b-bf12-fcac5b7c68b3,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,16,2024-Q4,Bims-Planstein (SFK-4),12,Leichtbeton - RC-Potenzial,SV,RC-,0.25
8aa75389-7865-41ad-9763-6252c5ab1fe5,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,16,2024-Q4,Bims-Planstein (SFK-4),12,Leichtbeton - RC-Potenzial,SV,RC-,0.25
2e31cc41-fa94-442a-b19b-48d82c3555d8,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,16,2024-Q4,Bims-Planstein (SFK-4),12,Leichtbeton - RC-Potenzial,SV,RC-,0.25
c7e171fb-d5eb-4867-9fb2-961dec81d6aa,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,30,2024-Q4,Blähton LB Hohlblockstein Trennwand,12,Leichtbeton - RC-Potenzial,SV,RC-,0.25
b5559dc3-d47d-4b11-b3bd-e8b7531ffe61,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,30,2024-Q4,Blähton LB Hohlblockstein Trennwand,12,Leichtbeton - RC-Potenzial,SV,RC-,0.25
1c681356-2541-43e7-b1d4-9c4d0a936a08,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,30,2024-Q4,Blähton LB Hohlblockstein Trennwand,12,Leichtbeton - RC-Potenzial,SV,RC-,0.25
a6b26cf9-3f9a-4abc-9412-87fdc0cdf3f6,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,18,2024-Q4,"Bitumen Emulsion (40% Bitumen, 60% Wasser)",13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
49a70830-f0ff-4e1b-a0b7-4f4da313fa28,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,18,2024-Q4,"Bitumen Emulsion (40% Bitumen, 60% Wasser)",13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
88c0f648-2316-4bbc-99b3-dbc636580088,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,18,2024-Q4,"Bitumen Emulsion (40% Bitumen, 60% Wasser)",13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
5ae00c4e-1b1c-4374-9864-2aee735a0563,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,19,2024-Q4,"Bitumen Kaltkleber (60% Bitumen, 23%LM, 17% Wasser)",13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
57a01f9b-798f-4a5d-b476-bd20c7bd25bd,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,19,2024-Q4,"Bitumen Kaltkleber (60% Bitumen, 23%LM, 17% Wasser)",13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
6ade4721-3262-4024-ab99-0265972b38bf,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,19,2024-Q4,"Bitumen Kaltkleber (60% Bitumen, 23%LM, 17% Wasser)",13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
7a4d3393-a33a-47c8-b42f-42d8ec6a90f6,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,153,2024-Q4,Kautschuk-Dichtmasse,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
eee26d67-c05d-4c1c-8502-0e42c91f37fc,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,153,2024-Q4,Kautschuk-Dichtmasse,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
a2f0ddd4-a64e-4be8-a844-922013a2ac37,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,153,2024-Q4,Kautschuk-Dichtmasse,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
0e39587e-8c05-4a8e-80b5-bb9a57bbe164,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,247,2024-Q4,PVC Plastisol,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
658b2d08-fd24-4d43-a469-203d594b2278,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,247,2024-Q4,PVC Plastisol,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
fabf4cb9-5298-442c-8a8b-f6312e39d5af,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,247,2024-Q4,PVC Plastisol,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
bc8d8fd4-6c25-4bd6-bcbf-6f994e8e5753,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,280,2024-Q4,Silikon-Dichtmasse,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
f31a93c2-0132-4508-916d-14579f636fb8,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,280,2024-Q4,Silikon-Dichtmasse,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
c5a154b1-c5af-4c43-a1a8-51113f608131,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,280,2024-Q4,Silikon-Dichtmasse,13,"Bitumenkaltkleber, Glasvlies, Glasfaserarmierung,..",EB,EB,0.0
,,,20,2024-Q4,Bitumenbahnen mit Alu oder Kupfer,14,"Bitubahn mit Metallverbund (Alu-, Cu-,..)",EB,EB,0.0
ff9336ea-fb7f-4299-8a40-5e9a28538c85,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,21,2024-Q4,Bitumenbahnen PYE PV 200 S5 (ungeschiefert) (Polyestervlies),15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
654c37c4-8967-4eae-b10c-9574b39a3308,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,21,2024-Q4,Bitumenbahnen PYE PV 200 S5 (ungeschiefert) (Polyestervlies),15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
c984526a-18b5-45c1-a2eb-7b95466e8426,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,21,2024-Q4,Bitumenbahnen PYE PV 200 S5 (ungeschiefert) (Polyestervlies),15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
d56bd904-09a0-4d30-bdbe-5d4f892cc12b,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,22,2024-Q4,Bitumenbahnen PYE-PV 200 S5 ns (geschiefert) (Polyestervlies),15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
547d0037-2ebd-40ef-b2a5-1d742afc2851,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,22,2024-Q4,Bitumenbahnen PYE-PV 200 S5 ns (geschiefert) (Polyestervlies),15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
25db4367-38c5-4483-b392-4fc071170e5e,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,22,2024-Q4,Bitumenbahnen PYE-PV 200 S5 ns (geschiefert) (Polyestervlies),15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
73d1c1b7-d509-44c8-8518-848babdd7c01,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,23,2024-Q4,"Bitumenbahnen V 60 (Glasvlies, bestreut)",15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
da3f32e3-7b0d-44f2-ba03-8dd93aa94f75,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,23,2024-Q4,"Bitumenbahnen V 60 (Glasvlies, bestreut)",15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
23b67663-f4b0-445e-bbba-b741a59d57e6,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,23,2024-Q4,"Bitumenbahnen V 60 (Glasvlies, bestreut)",15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
,,,237,2024-Q4,Polymer-Bitumenabdichtungsbahn,15,Bitubahn (ggf. mit Glasvlies),EV-,RC-,0.25
b6e523cc-d329-49fb-b138-af531552862f,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,24,2024-Q4,Polyisobutylen (PIB) Kunststoffdachbahn,16,KSTBahn,EV-,EV-,0.0
91412f3f-6077-44d4-9c9d-95c543bcb419,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,24,2024-Q4,Polyisobutylen (PIB) Kunststoffdachbahn,16,KSTBahn,EV-,EV-,0.0
341e2e42-dab2-427b-86f6-a80c701b6071,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,43,2024-Q4,Dachbahnen EPDM,16,KSTBahn,EV-,EV-,0.0
48a0f50e-6dd0-4495-b0a4-210315b06680,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,43,2024-Q4,Dachbahnen EPDM,16,KSTBahn,EV-,EV-,0.0
498cd894-8ae6-458c-b874-9022cb148409,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,43,2024-Q4,Dachbahnen EPDM,16,KSTBahn,EV-,EV-,0.0
4bb6f0f6-178c-41e0-8700-bd597f23ccb8,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,46,2024-Q4,Dampfbremse PA,16,KSTBahn,EV-,EV-,0.0
d6eec5bf-7727-46ab-b1de-62ac94b90016,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,46,2024-Q4,Dampfbremse PA,16,KSTBahn,EV-,EV-,0.0
c4293a12-5023-4e57-bdcd-9b52fbfa6a58,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,46,2024-Q4,Dampfbremse PA,16,KSTBahn,EV-,EV-,0.0
99792cbc-c5f4-4d2d-bc9e-3790509891a0,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,47,2024-Q4,Dampfbremse PE,16,KSTBahn,EV-,EV-,0.0
7b949ae4-3793-4670-86d8-241578803aa2,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,47,2024-Q4,Dampfbremse PE,16,KSTBahn,EV-,EV-,0.0
6869f7c1-1b2b-4f30-afc9-823a0104f1d9,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,47,2024-Q4,Dampfbremse PE,16,KSTBahn,EV-,EV-,0.0
bc50a404-ddf0-4f37-b62f-95130786b004,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,48,2024-Q4,Dampfbremse PET gitterverstärkt,16,KSTBahn,EV-,EV-,0.0
b86a5061-4138-4a1a-889d-0c53f4868f49,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,48,2024-Q4,Dampfbremse PET gitterverstärkt,16,KSTBahn,EV-,EV-,0.0
28a26228-4acd-4bba-b62c-54a54c35526f,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,48,2024-Q4,Dampfbremse PET gitterverstärkt,16,KSTBahn,EV-,EV-,0.0
aaf4baca-7530-435b-8736-0bd3bb51e36d,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,58,2024-Q4,ECB Kunststoff-Dachbahn nach DIN 16729 (mit PES Vlies),16,KSTBahn,EV-,EV-,0.0
ec2ec7ad-8fe1-45c0-b767-8e6b6467ea3d,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,58,2024-Q4,ECB Kunststoff-Dachbahn nach DIN 16729 (mit PES Vlies),16,KSTBahn,EV-,EV-,0.0
dcde634c-51b1-4d94-9206-cba9f9fd6822,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,58,2024-Q4,ECB Kunststoff-Dachbahn nach DIN 16729 (mit PES Vlies),16,KSTBahn,EV-,EV-,0.0
,,,61,2024-Q4,Elastomer-Dachbahnen,16,KSTBahn,EV-,EV-,0.0
60203e0a-cd90-4ff9-8ec7-da3a1b0b1588,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,66,2024-Q4,EVA-Dachbahnen,16,KSTBahn,EV-,EV-,0.0
d1ab548a-3626-4667-9690-baff659e10d5,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,66,2024-Q4,EVA-Dachbahnen,16,KSTBahn,EV-,EV-,0.0
95a4f4b3-b354-4e2c-9046-0a36175cd768,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,224,2024-Q4,PE/PP Vlies,16,KSTBahn,EV-,EV-,0.0
e80981a3-c7c4-4267-b669-0f31cfa61f06,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,224,2024-Q4,PE/PP Vlies,16,KSTBahn,EV-,EV-,0.0
42d6f768-fb28-4105-ad21-078cc7af27a6,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,224,2024-Q4,PE/PP Vlies,16,KSTBahn,EV-,EV-,0.0
900336a3-b5f9-4c40-91a9-f9551f84ac64,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,226,2024-Q4,PE-HD mit PP-Vlies zur Abdichtung,16,KSTBahn,EV-,EV-,0.0
2173d540-fc7c-4b77-af4f-9a53cdbfb834,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,226,2024-Q4,PE-HD mit PP-Vlies zur Abdichtung,16,KSTBahn,EV-,EV-,0.0
ed734c48-a58f-4f92-a9f7-57631b500fdc,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,226,2024-Q4,PE-HD mit PP-Vlies zur Abdichtung,16,KSTBahn,EV-,EV-,0.0
49b4cbe9-ac63-4811-a1c7-dd7278db8ac0,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,227,2024-Q4,PE-Noppenfolie zur Abdichtung,16,KSTBahn,EV-,EV-,0.0
0dbca1ff-d043-408f-9511-6aeddf8e5f70,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,227,2024-Q4,PE-Noppenfolie zur Abdichtung,16,KSTBahn,EV-,EV-,0.0
5f0bc680-a252-46d6-a47a-a4b5a05318bc,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,227,2024-Q4,PE-Noppenfolie zur Abdichtung,16,KSTBahn,EV-,EV-,0.0
,,,233,2024-Q4,PIB-Dachbahnen (Polyisobutylen),16,KSTBahn,EV-,EV-,0.0
,,,243,2024-Q4,PP-/PE Folie,16,KSTBahn,EV-,EV-,0.0
66a90b47-27b8-46ce-830e-8ed22f4165d8,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,321,2024-Q4,Unterspannbahn PE gewebeverstärkt,16,KSTBahn,EV-,EV-,0.0
e1a3feae-f090-41d7-8697-dfd5b28e0607,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,321,2024-Q4,Unterspannbahn PE gewebeverstärkt,16,KSTBahn,EV-,EV-,0.0
8d0ee729-dbb3-4a45-ab4a-3e9acf2ba858,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,321,2024-Q4,Unterspannbahn PE gewebeverstärkt,16,KSTBahn,EV-,EV-,0.0
deb7fe73-3eb8-4f80-937b-7ce3a0a977ed,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,322,2024-Q4,Unterspannbahn PP,16,KSTBahn,EV-,EV-,0.0
9c355da1-8e97-448e-b66b-10e04316bf20,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,322,2024-Q4,Unterspannbahn PP,16,KSTBahn,EV-,EV-,0.0
b4634111-dc95-4873-8614-9ab38bd11d42,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,322,2024-Q4,Unterspannbahn PP,16,KSTBahn,EV-,EV-,0.0
a92bd5a5-7cef-4050-8659-20a8d5a7a72b,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,323,2024-Q4,Unterspannbahn PUR auf PET-Vlies,16,KSTBahn,EV-,EV-,0.0
d4dc2df9-deda-4b02-bb0d-952ce44d2fe6,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,323,2024-Q4,Unterspannbahn PUR auf PET-Vlies,16,KSTBahn,EV-,EV-,0.0
1d6be2f4-3c85-4318-a712-1ee0198168eb,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,323,2024-Q4,Unterspannbahn PUR auf PET-Vlies,16,KSTBahn,EV-,EV-,0.0
,,,26,2024-Q4,Blähglasgranulatplatte,17,Leichtbeton - best case,SV,RC-,0.25
21a40e8f-3897-4465-975b-81b6370936fb,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,31,2024-Q4,Blähton LB Planstein Außenwand,17,Leichtbeton - best case,SV,RC-,0.25
733f56d5-e70e-4140-9741-63389e3685c2,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,31,2024-Q4,Blähton LB Planstein Außenwand,17,Leichtbeton - best case,SV,RC-,0.25
23fc083c-960d-4d31-a509-f383e01c3179,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,31,2024-Q4,Blähton LB Planstein Außenwand,17,Leichtbeton - best case,SV,RC-,0.25
63ddb7e1-4e0b-43cb-8a8d-82c5c137a2a2,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,194,2024-Q4,Leichtbetonstein aus 100% Naturbims,17,Leichtbeton - best case,SV,RC-,0.25
da067a10-d690-4308-831d-ada8ad78b8ad,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,194,2024-Q4,Leichtbetonstein aus 100% Naturbims,17,Leichtbeton - best case,SV,RC-,0.25
a1deced7-6fa9-4266-bc86-da75b3653b06,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,194,2024-Q4,Leichtbetonstein aus 100% Naturbims,17,Leichtbeton - best case,SV,RC-,0.25
,,,27,2024-Q4,Blähperlit-Platten,18,Mineralplatte,Dep+,SV,0.75
6405878c-ed34-4bee-b100-5208a3212ec6,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,40,2024-Q4,Calciumsilikatplatte,18,Mineralplatte,Dep+,SV,0.75
e76bbf03-1aa3-4ebd-90b9-8abfeabb9766,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,40,2024-Q4,Calciumsilikatplatte,18,Mineralplatte,Dep+,SV,0.75
af3510f4-3c5d-45a4-8162-16df43aaca34,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,40,2024-Q4,Calciumsilikatplatte,18,Mineralplatte,Dep+,SV,0.75
7b26b760-0cc0-48b1-8c61-9357cd2b7ba3,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,67,2024-Q4,Expandierte Perlit-Dämmplatten für den Innenbereich,18,Mineralplatte,Dep+,SV,0.75
5d087386-ed6b-4786-b37b-87164384927b,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,67,2024-Q4,Expandierte Perlit-Dämmplatten für den Innenbereich,18,Mineralplatte,Dep+,SV,0.75
a5114c35-1779-4eb2-9694-46bcc8fe5e45,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,239,2024-Q4,Porenbeton Mineraldämmplatte,18,Mineralplatte,Dep+,SV,0.75
414d0e5b-7628-466c-89d3-56e107b60aa6,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,239,2024-Q4,Porenbeton Mineraldämmplatte,18,Mineralplatte,Dep+,SV,0.75
37532578-b1c0-4ed6-b209-5b4cb1b15729,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,261,2024-Q4,Schaumbeton Dämmplatten,18,Mineralplatte,Dep+,SV,0.75
9b619143-9ea3-4573-9839-b6ebd75c71a1,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,261,2024-Q4,Schaumbeton Dämmplatten,18,Mineralplatte,Dep+,SV,0.75
1b978129-dd5e-45ea-9c82-1c3510e9c965,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,32,2024-Q4,Blähton LB Planstein Innenwand,19,Leichtbeton - worst case,Dep+,SV,0.75
854bc861-2582-426b-a138-b483a7493a21,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,32,2024-Q4,Blähton LB Planstein Innenwand,19,Leichtbeton - worst case,Dep+,SV,0.75
5c400482-2153-45e8-a4d2-e10a9338909b,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,32,2024-Q4,Blähton LB Planstein Innenwand,19,Leichtbeton - worst case,Dep+,SV,0.75
de4d3046-fd0c-479f-a1a6-ae13a9092fc7,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,34,2024-Q4,Blendrahmen PVC-U,20,PVC hart,SV,SV,0.0
d8aa07b1-b3aa-41b0-a17b-f8f5e15f37f3,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,34,2024-Q4,Blendrahmen PVC-U,20,PVC hart,SV,SV,0.0
,,,51,2024-Q4,DFF: Alu-Kunststoff-Komposit [kg/m² Rahmen],20,PVC hart,SV,SV,0.0
,,,54,2024-Q4,DFF: Kunststoffrahmen PVC  [kg/m² Rahmen],20,PVC hart,SV,SV,0.0
,,,83,2024-Q4,Kunststoffrahmen PVC mit Aludeckschale [kg/m² Rahmen],20,PVC hart,SV,SV,0.0
4ca023d1-2eda-43ab-9c55-481a6d250d9b,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,84,2024-Q4,Kunststofftrahmen PVC [kg/m² Rahmen],20,PVC hart,SV,SV,0.0
73de9e80-8ed2-47d8-b5b6-854c84166f24,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,84,2024-Q4,Kunststofftrahmen PVC [kg/m² Rahmen],20,PVC hart,SV,SV,0.0
5a88b96e-23d0-4656-9ee2-fc271c89c95b,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,314,2024-Q4,Transparente Platten PVC,20,PVC hart,SV,SV,0.0
4a2a46c8-b646-4cf5-b2d7-72c2c1a27fae,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,314,2024-Q4,Transparente Platten PVC,20,PVC hart,SV,SV,0.0
2e60360a-61f1-4d86-a537-a50a3d4165ba,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,314,2024-Q4,Transparente Platten PVC,20,PVC hart,SV,SV,0.0
1da7a0ab-1204-4ee6-b8fe-77a28f642f0d,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,35,2024-Q4,Brandschutzglas F30,21,Brandschutzverglasung,RC-,RC+,0.5
7f39809a-407d-41cc-b0e7-c7e67faff54b,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,35,2024-Q4,Brandschutzglas F30,21,Brandschutzverglasung,RC-,RC+,0.5
a4d16918-287f-43af-831d-baf80093fe4a,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,36,2024-Q4,Brechsand 0/2,22,Sand,CL+,CL+,1.0
becd932f-899e-4b1b-962c-64ea26c51be0,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,36,2024-Q4,Brechsand 0/2,22,Sand,CL+,CL+,1.0
0d61ff01-935e-4934-befe-cb0b2ea18187,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,36,2024-Q4,Brechsand 0/2,22,Sand,CL+,CL+,1.0
230cd2c6-0b79-461b-b51a-d092e66843ca,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,37,2024-Q4,Brechsand 0/2 (getrocknet),22,Sand,CL+,CL+,1.0
6d5a2172-9fb7-4dc6-914a-5cd09d6afdbd,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,37,2024-Q4,Brechsand 0/2 (getrocknet),22,Sand,CL+,CL+,1.0
b461219e-87df-4a40-b12a-5c6a10a99bf1,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,37,2024-Q4,Brechsand 0/2 (getrocknet),22,Sand,CL+,CL+,1.0
61655387-edd4-4800-ba3e-67bc15f2f096,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,257,2024-Q4,Sand 0/2,22,Sand,CL+,CL+,1.0
8125026b-602d-47d5-9087-7470c457d10a,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,257,2024-Q4,Sand 0/2,22,Sand,CL+,CL+,1.0
286b0072-1001-4e5f-baa2-282230755243,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,257,2024-Q4,Sand 0/2,22,Sand,CL+,CL+,1.0
c1b237e1-2206-4318-8d99-f023b8aeb5d6,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,258,2024-Q4,Sand 0/2 getrocknet,22,Sand,CL+,CL+,1.0
2aff655f-5c9b-4d40-8c14-11b366aba6c9,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,258,2024-Q4,Sand 0/2 getrocknet,22,Sand,CL+,CL+,1.0
0d027c8c-89dc-486e-8390-b4649f5e6ed8,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,258,2024-Q4,Sand 0/2 getrocknet,22,Sand,CL+,CL+,1.0
34d3bb5e-f241-45b4-b257-123281364d97,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,41,2024-Q4,Calciumsulfatestrich,23,Estrich CA - Anhydritestrich,Dep+,RC-,0.25
8e1613f4-ef3e-4f4e-b337-c755c08cad6b,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,41,2024-Q4,Calciumsulfatestrich,23,Estrich CA - Anhydritestrich,Dep+,RC-,0.25
3abc810c-ef3a-4ab4-b6d8-0217716e213e,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,41,2024-Q4,Calciumsulfatestrich,23,Estrich CA - Anhydritestrich,Dep+,RC-,0.25
2dc5d1cf-ffce-42c2-a127-f412f3ef5fe2,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,42,2024-Q4,CR Profil (Chloropren-Kautschuk),24,KSTProfil (Halog),EB,EB,0.0
5f091578-7d83-46de-bfba-754087398afe,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,42,2024-Q4,CR Profil (Chloropren-Kautschuk),24,KSTProfil (Halog),EB,EB,0.0
884efbb3-7be6-4e4d-9726-c39c1b781436,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,168,2024-Q4,Kunststoffprofil CR (Chloropren-Kautschuk),24,KSTProfil (Halog),EB,EB,0.0
2d81c58c-1cd9-40be-b7d2-96d7de6b9296,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,168,2024-Q4,Kunststoffprofil CR (Chloropren-Kautschuk),24,KSTProfil (Halog),EB,EB,0.0
2630158e-fc89-4b2d-bb7d-4a193fb58324,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,168,2024-Q4,Kunststoffprofil CR (Chloropren-Kautschuk),24,KSTProfil (Halog),EB,EB,0.0
